step,time_fs,atom_idx,atom_type,atom_energy,total_energy
20,20.0,4,H,-1.7397260665893555,-58.25861358642578
20,20.0,5,H,5.51625394821167,-58.25861358642578
20,20.0,6,H,-1.7855597734451294,-58.25861358642578
20,20.0,7,H,0.34962892532348633,-58.25861358642578
20,20.0,8,H,4.384666919708252,-58.25861358642578
20,20.0,9,H,0.8338096141815186,-58.25861358642578
20,20.0,10,H,0.13132303953170776,-58.25861358642578
20,20.0,11,H,1.5900990962982178,-58.25861358642578
21,21.0,0,C,1.5188193321228027,-62.11876678466797
21,21.0,1,C,4.746949195861816,-62.11876678466797
21,21.0,2,C,-3.348471164703369,-62.11876678466797
21,21.0,3,C,-1.1619226932525635,-62.11876678466797
21,21.0,4,H,-1.9954206943511963,-62.11876678466797
21,21.0,5,H,5.734710693359375,-62.11876678466797
21,21.0,6,H,-1.8628668785095215,-62.11876678466797
21,21.0,7,H,0.6066870093345642,-62.11876678466797
21,21.0,8,H,4.659055709838867,-62.11876678466797
21,21.0,9,H,0.7570301294326782,-62.11876678466797
21,21.0,10,H,0.2817566394805908,-62.11876678466797
21,21.0,11,H,1.8747252225875854,-62.11876678466797
22,22.0,0,C,1.7059268951416016,-85.75309753417969
22,22.0,1,C,6.54238748550415,-85.75309753417969
22,22.0,2,C,-4.971786975860596,-85.75309753417969
22,22.0,3,C,-2.0153534412384033,-85.75309753417969
22,22.0,4,H,-2.9541385173797607,-85.75309753417969
22,22.0,5,H,7.6988420486450195,-85.75309753417969
22,22.0,6,H,-2.7933616638183594,-85.75309753417969
22,22.0,7,H,1.345474362373352,-85.75309753417969
22,22.0,8,H,6.640579700469971,-85.75309753417969
22,22.0,9,H,1.1112924814224243,-85.75309753417969
22,22.0,10,H,0.6425184607505798,-85.75309753417969
22,22.0,11,H,2.7141993045806885,-85.75309753417969
23,23.0,0,C,1.561732292175293,-76.83647155761719
23,23.0,1,C,5.867571830749512,-76.83647155761719
23,23.0,2,C,-4.489152908325195,-76.83647155761719
23,23.0,3,C,-1.6937059164047241,-76.83647155761719
23,23.0,4,H,-2.6335253715515137,-76.83647155761719
23,23.0,5,H,6.847814083099365,-76.83647155761719
23,23.0,6,H,-2.421686887741089,-76.83647155761719
23,23.0,7,H,1.1672106981277466,-76.83647155761719
23,23.0,8,H,5.873538494110107,-76.83647155761719
23,23.0,9,H,0.8996951580047607,-76.83647155761719
23,23.0,10,H,0.5175493359565735,-76.83647155761719
23,23.0,11,H,2.498079299926758,-76.83647155761719
24,24.0,0,C,3.4278564453125,-73.05809020996094
24,24.0,1,C,0.5511115193367004,-73.05809020996094
